run_id,symbol,asset_class,timeframe,family,strategy_name,params_str,direction,session,status,trade_count,win_rate,profit_factor,avg_return,expectancy,max_drawdown,sharpe,sqn,exposure_pct,avg_duration_bars,gross_return,net_return,is_return,oos_return,robustness_score,param_sensitivity,skip_reason,data_source
run_20260427_185342_a9d25f,USD/JPY,forex,H1,trend_momentum,ema_alignment,adx_min=20|ema_long=200|ema_mid=50|ema_short=20,both,all,REJECT,27,0.148148,0.349427,-0.001229,-0.001229,-0.045507,-5.298926,-2.361231,0.027027,16.888889,-0.032745,-0.032745,-0.010120,-0.019398,0.300301,,,mt5
run_20260427_185342_a9d25f,USD/JPY,forex,H1,trend_momentum,ema_alignment,adx_min=25|ema_long=200|ema_mid=50|ema_short=20,both,all,REJECT,22,0.181818,0.328690,-0.001343,-0.001343,-0.042489,-5.037704,-2.271211,0.022022,17.227273,-0.029211,-0.029211,-0.007495,-0.018418,0.248667,,,mt5
run_20260427_185342_a9d25f,USD/JPY,forex,H1,trend_momentum,macd_direction,adx_min=0|fast=12|signal_period=9|slow=26,both,all,REJECT,80,0.262500,0.466235,-0.000876,-0.000876,-0.068314,-6.877980,-2.931710,0.080080,12.425000,-0.067959,-0.067959,-0.040162,-0.030764,0.683135,,,mt5
run_20260427_185342_a9d25f,USD/JPY,forex,H1,trend_momentum,macd_direction,adx_min=20|fast=12|signal_period=9|slow=26,both,all,REJECT,75,0.240000,0.418941,-0.000976,-0.000976,-0.070818,-7.592203,-3.286348,0.075075,12.453333,-0.070818,-0.070818,-0.045441,-0.028588,0.628737,,,mt5
run_20260427_185342_a9d25f,EUR/USD,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=False|slow_period=50,both,all,REJECT,23,0.304348,0.746095,-0.000606,-0.000606,-0.028993,-1.395957,-0.571556,0.023023,42.260870,-0.014135,-0.014135,-0.019281,-0.005379,0.393117,,,mt5
run_20260427_185342_a9d25f,EUR/USD,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=True|slow_period=50,both,all,REJECT,22,0.318182,0.820242,-0.000410,-0.000410,-0.028993,-0.916300,-0.373746,0.022022,44.000000,-0.009266,-0.009266,-0.014437,-0.005379,0.393765,,,mt5
run_20260427_185342_a9d25f,EUR/USD,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=False|slow_period=50,both,all,REJECT,22,0.318182,0.771330,-0.000552,-0.000552,-0.028993,-1.220490,-0.499021,0.022022,43.590909,-0.012361,-0.012361,-0.017516,-0.005379,0.374119,,,mt5
run_20260427_185342_a9d25f,EUR/USD,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=True|slow_period=50,both,all,REJECT,21,0.333333,0.847204,-0.000353,-0.000353,-0.028993,-0.755703,-0.307967,0.021021,45.476190,-0.007682,-0.007682,-0.012861,-0.005379,0.401460,,,mt5
run_20260427_185342_a9d25f,EUR/USD,forex,H1,trend_momentum,ema_cross,adx_min=25|fast_period=10|rsi_confirm=False|slow_period=50,both,all,NEEDS_MORE_DATA,18,,,,,,,,,,,,,,1.000000,,only 18 trades < min 20,mt5
run_20260427_185342_a9d25f,EUR/USD,forex,H1,trend_momentum,ema_cross,adx_min=25|fast_period=10|rsi_confirm=True|slow_period=50,both,all,NEEDS_MORE_DATA,17,,,,,,,,,,,,,,1.000000,,only 17 trades < min 20,mt5
run_20260427_185342_a9d25f,EUR/USD,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=False|slow_period=100,both,all,NEEDS_MORE_DATA,19,,,,,,,,,,,,,,1.000000,,only 19 trades < min 20,mt5
run_20260427_185342_a9d25f,EUR/USD,forex,H1,trend_momentum,ema_cross,adx_min=0|fast_period=10|rsi_confirm=True|slow_period=100,both,all,NEEDS_MORE_DATA,18,,,,,,,,,,,,,,1.000000,,only 18 trades < min 20,mt5
run_20260427_185342_a9d25f,EUR/USD,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=False|slow_period=100,both,all,NEEDS_MORE_DATA,18,,,,,,,,,,,,,,1.000000,,only 18 trades < min 20,mt5
run_20260427_185342_a9d25f,EUR/USD,forex,H1,trend_momentum,ema_cross,adx_min=20|fast_period=10|rsi_confirm=True|slow_period=100,both,all,NEEDS_MORE_DATA,17,,,,,,,,,,,,,,1.000000,,only 17 trades < min 20,mt5
run_20260427_185342_a9d25f,EUR/USD,forex,H1,trend_momentum,ema_cross,adx_min=25|fast_period=10|rsi_confirm=False|slow_period=100,both,all,NEEDS_MORE_DATA,16,,,,,,,,,,,,,,1.000000,,only 16 trades < min 20,mt5
